algo,run,env_step,explained_variance,mean_episode_reward,steps_per_sec,entropy,ghi_chu
SAC,sac_d,5000,0.48944979906082153,-132.7489603345337,10.745930254692881,-4.124365329742432,kien truc Q moi + gamma 0.95
SAC,sac_d,6000,0.18237608671188354,-139.85294205825727,10.664301278776472,-3.5046732425689697,kien truc Q moi + gamma 0.95
SAC,sac_d,7000,0.21915262937545776,-125.47054649616639,10.571306127720824,-3.3883461952209473,kien truc Q moi + gamma 0.95
SAC,sac_d,8000,0.8981968760490417,-120.46905076206045,10.912011882730713,-3.267483949661255,kien truc Q moi + gamma 0.95
SAC,sac_d,9000,0.8578078150749207,-101.31528406401212,10.92033634083131,-3.4467382431030273,kien truc Q moi + gamma 0.95
SAC,sac_d,10000,0.8487405180931091,-94.13181466150654,10.940529160361136,-2.805436372756958,kien truc Q moi + gamma 0.95
SAC,sac_d,11000,0.9184290766716003,-77.59335743514671,10.361729322875481,-3.214839458465576,kien truc Q moi + gamma 0.95
SAC,sac_d,12000,0.9326135516166687,-85.57997200890988,9.851542680517815,-2.924776792526245,kien truc Q moi + gamma 0.95
SAC,sac_d,13000,0.9611346125602722,-89.66622112451627,9.91037162771266,-2.910872220993042,kien truc Q moi + gamma 0.95
SAC,sac_d,14000,0.9461764693260193,-101.77624796008014,9.80522850763662,-3.125028133392334,kien truc Q moi + gamma 0.95
SAC,sac_d,15000,0.9496473670005798,-120.2752996492072,10.192321385576232,-3.12239146232605,kien truc Q moi + gamma 0.95
SAC,sac_d,16000,0.3716370463371277,-125.77986189008564,10.430030988524287,-2.7462475299835205,kien truc Q moi + gamma 0.95
SAC,sac_d,17000,0.9465192556381226,-144.45724404048954,10.436526235402118,-2.670644998550415,kien truc Q moi + gamma 0.95
SAC,sac_d,18000,0.8678733110427856,-158.23238931366194,10.369944006262141,-2.660459041595459,kien truc Q moi + gamma 0.95
SAC,sac_d,19000,0.9872036576271057,-128.5543554201277,6.35791673415337,-2.935141086578369,kien truc Q moi + gamma 0.95
SAC,sac_d,20000,0.9727092385292053,-100.42639828022598,6.466435490829066,-2.939258098602295,kien truc Q moi + gamma 0.95
SAC,sac_d,21000,0.9025774002075195,-60.503814102829,6.523749747176359,-2.318636655807495,kien truc Q moi + gamma 0.95
SAC,sac_d,22000,0.9805188179016113,-44.16359526746119,6.49124308031447,-2.070350170135498,kien truc Q moi + gamma 0.95
SAC,sac_d,23000,0.9575015902519226,-32.58959804278453,6.416538791262775,-2.1794798374176025,kien truc Q moi + gamma 0.95
SAC,sac_d,24000,0.9580659866333008,-10.78780978585462,6.552432448681226,-2.347290515899658,kien truc Q moi + gamma 0.95
SAC,sac_d,25000,0.9529845118522644,7.306220772275893,6.522898997433728,-2.6833255290985107,kien truc Q moi + gamma 0.95
SAC,sac_d,26000,0.4700556993484497,29.125155391699014,6.554040298379108,-2.415733575820923,kien truc Q moi + gamma 0.95
SAC,sac_d,27000,0.9135997295379639,44.07221347806403,6.544193621495723,-2.2731223106384277,kien truc Q moi + gamma 0.95
SAC,sac_d,28000,0.9732545614242554,56.68447985834009,6.567663471196537,-2.2754831314086914,kien truc Q moi + gamma 0.95
SAC,sac_d,29000,0.5972844362258911,69.39976530428095,6.532599855388628,-2.718501329421997,kien truc Q moi + gamma 0.95
SAC,sac_d,30000,0.9445023536682129,52.813676817502525,6.331988820734413,-2.3039140701293945,kien truc Q moi + gamma 0.95
SAC,sac_d,31000,0.8928599953651428,40.03995248287554,6.098625313469558,-2.061821222305298,kien truc Q moi + gamma 0.95
SAC,sac_d,32000,0.9731976985931396,13.67587766562479,6.093279549951903,-2.383287191390991,kien truc Q moi + gamma 0.95
SAC,sac_d,33000,0.9751071929931641,13.263958720657106,6.172553160973262,-2.619565963745117,kien truc Q moi + gamma 0.95
SAC,sac_d,34000,0.9814211130142212,8.042055702094427,6.109976880148062,-2.4366326332092285,kien truc Q moi + gamma 0.95
SAC,sac_d,35000,0.964860737323761,12.712417838633536,6.0841772352400225,-2.0582408905029297,kien truc Q moi + gamma 0.95
SAC,sac_d,36000,0.9469761848449707,22.026368028620272,6.3359024698724,-2.077437400817871,kien truc Q moi + gamma 0.95
SAC,sac_d,37000,0.9619846343994141,8.866068302945148,6.35732174394821,-2.447160005569458,kien truc Q moi + gamma 0.95
SAC,sac_d,38000,0.8569063544273376,-12.586729704686055,6.341670411720633,-2.0143325328826904,kien truc Q moi + gamma 0.95
SAC,sac_d,39000,0.9710982441902161,-15.778433216460417,6.297775569021378,-2.0764522552490234,kien truc Q moi + gamma 0.95
SAC,sac_e,1000,nan,-116.54864478060398,27.54801797280028,nan,khong rang buoc — SAC dung ban chat
SAC,sac_e,2000,-0.000603795051574707,-100.3468805154658,28.204196168197686,-2.824998140335083,khong rang buoc — SAC dung ban chat
SAC,sac_e,3000,0.520363450050354,-99.4557039078754,11.068826280414479,-2.3589911460876465,khong rang buoc — SAC dung ban chat
SAC,sac_e,4000,0.6838987469673157,-105.17468629686826,11.69950101172289,-2.2691025733947754,khong rang buoc — SAC dung ban chat
SAC,sac_e,5000,0.5841075778007507,-115.14105784752101,11.608980429444292,-2.25321102142334,khong rang buoc — SAC dung ban chat
SAC,sac_e,6000,0.11258649826049805,-126.4676193229875,11.48118901919249,-2.969740390777588,khong rang buoc — SAC dung ban chat
SAC,sac_e,7000,0.8122626543045044,-115.48287168296704,11.463236134751106,-2.4193382263183594,khong rang buoc — SAC dung ban chat
SAC,sac_e,8000,0.8879270553588867,-127.30905701465606,11.864232654464132,-2.8918771743774414,khong rang buoc — SAC dung ban chat
SAC,sac_e,9000,0.5614317655563354,-84.90384794845461,11.808038663957412,-2.4156064987182617,khong rang buoc — SAC dung ban chat
SAC,sac_e,10000,0.22899681329727173,-70.16288704277831,11.058185186889716,-2.1382203102111816,khong rang buoc — SAC dung ban chat
SAC,sac_e,11000,0.8956329226493835,-85.50514442491509,10.650206699841272,-2.135835647583008,khong rang buoc — SAC dung ban chat
SAC,sac_e,12000,0.6741045713424683,-98.55554564780104,10.582694144817877,-2.469182014465332,khong rang buoc — SAC dung ban chat
SAC,sac_e,13000,0.10724079608917236,-116.71031505806187,10.612114950720294,-2.946010112762451,khong rang buoc — SAC dung ban chat
SAC,sac_e,14000,0.9101772904396057,-122.1248833585839,10.66115175146914,-2.7094156742095947,khong rang buoc — SAC dung ban chat
SAC,sac_e,15000,0.8945819735527039,-133.37670680737838,11.338555921510915,-2.3329367637634277,khong rang buoc — SAC dung ban chat
SAC,sac_e,16000,0.9513424038887024,-120.28760762729742,11.175825988022957,-2.813676357269287,khong rang buoc — SAC dung ban chat
SAC,sac_e,17000,0.3604881167411804,-117.88356179141371,11.412842796105561,-3.399872303009033,khong rang buoc — SAC dung ban chat
SAC,sac_e,18000,0.5988507270812988,-123.82351826274389,11.598131452465498,-2.948376417160034,khong rang buoc — SAC dung ban chat
SAC,sac_e,19000,0.8433430194854736,-103.3390690068054,7.59779592430907,-4.083242416381836,khong rang buoc — SAC dung ban chat
SAC,sac_e,20000,0.9285433292388916,-90.21511604118604,7.347944152370138,-4.559825420379639,khong rang buoc — SAC dung ban chat
SAC,sac_e,21000,0.8809071779251099,-80.0127746912069,7.340594430839845,-4.486852645874023,khong rang buoc — SAC dung ban chat
SAC,sac_e,22000,0.9712609052658081,-79.97823633168056,7.091768600337552,-4.413204193115234,khong rang buoc — SAC dung ban chat
SAC,sac_e,23000,0.9462363123893738,-75.2535220385282,7.073692118824847,-3.736419439315796,khong rang buoc — SAC dung ban chat
SAC,sac_e,24000,0.9331864714622498,-76.38205588265589,7.1020460036449515,-4.0570502281188965,khong rang buoc — SAC dung ban chat
SAC,sac_e,25000,0.9295284748077393,-84.1445261687412,7.124562251884061,-3.3335156440734863,khong rang buoc — SAC dung ban chat
SAC,sac_e,26000,0.9774553775787354,-82.5391435400398,7.155655791471228,-3.8178300857543945,khong rang buoc — SAC dung ban chat
SAC,sac_e,27000,0.7380475997924805,-89.29031139424302,7.1038054973372144,-3.2317728996276855,khong rang buoc — SAC dung ban chat
SAC,sac_e,28000,0.8842030167579651,-137.2508422699722,7.4469639268544965,-3.1290698051452637,khong rang buoc — SAC dung ban chat
SAC,sac_e,29000,0.773996114730835,-159.96133159303807,7.436631267085016,-3.04495906829834,khong rang buoc — SAC dung ban chat
SAC,sac_e,30000,0.7821208834648132,-174.56887959637922,7.277945093119721,-2.61503267288208,khong rang buoc — SAC dung ban chat
