algo,run,env_step,town,terminate_reason,episode_len,episode_reward,mean_abs_lane_offset_road,junction_steps,ghi_chu
SAC,sac_b,58523,Town01,off_lane,306,76.91015480244847,0.45023161198414907,22,bc_coef 1.0
SAC,sac_b,58663,Town01,collision,140,-23.566776374705242,0.4421218408499689,44,bc_coef 1.0
SAC,sac_b,58843,Town01,collision,180,-33.04619118946382,0.46535612096890555,14,bc_coef 1.0
SAC,sac_b,58942,Town01,collision,99,-28.626679636341876,0.4044873867293786,12,bc_coef 1.0
SAC,sac_b,58992,Town01,collision,50,-64.81224294724898,0.7726966471312479,12,bc_coef 1.0
SAC,sac_b,59189,Town01,collision,197,20.42835884262945,0.45063100890741814,20,bc_coef 1.0
SAC,sac_b,59280,Town01,collision,91,-27.928424109480268,0.290276981430353,8,bc_coef 1.0
SAC,sac_b,59366,Town01,collision,86,-26.917892656063117,0.27068542508479787,11,bc_coef 1.0
SAC,sac_b,59494,Town01,collision,128,-2.3163007185712843,0.3017856212167759,11,bc_coef 1.0
SAC,sac_b,59875,Town01,collision,381,-183.70316451170447,0.7072706157359246,51,bc_coef 1.0
SAC,sac_d,222,Town01,collision,222,-159.54600016773912,0.6230791995844146,13,kien truc Q moi + gamma 0.95
SAC,sac_d,322,Town01,collision,100,-100.07411932962907,0.7058033077872342,0,kien truc Q moi + gamma 0.95
SAC,sac_d,369,Town01,collision,47,-73.12557324848387,0.1880199531555093,0,kien truc Q moi + gamma 0.95
SAC,sac_d,556,Town01,collision,187,-202.50130631566873,0.8428770332885032,12,kien truc Q moi + gamma 0.95
SAC,sac_d,594,Town01,collision,38,-87.66265093392933,0.58249826837871,0,kien truc Q moi + gamma 0.95
SAC,sac_d,622,Town01,collision,28,-84.91222995321311,0.35639245326392527,0,kien truc Q moi + gamma 0.95
SAC,sac_d,1063,Town01,collision,441,-208.2200567622418,0.5918600760376154,129,kien truc Q moi + gamma 0.95
SAC,sac_d,1224,Town01,collision,161,-127.32076215339121,0.7548072342877614,29,kien truc Q moi + gamma 0.95
SAC,sac_d,1386,Town01,collision,162,-164.80477958340157,0.8966772865968269,0,kien truc Q moi + gamma 0.95
SAC,sac_d,1495,Town01,collision,109,-90.49348825170003,0.4538544361356586,19,kien truc Q moi + gamma 0.95
SAC,sac_d,1524,Town01,collision,29,-81.779919995508,0.3265696632310093,0,kien truc Q moi + gamma 0.95
SAC,sac_d,1626,Town01,collision,102,-140.06500208054007,0.9333563880274829,0,kien truc Q moi + gamma 0.95
SAC,sac_d,1697,Town01,collision,71,-94.49309634119273,0.48440917382222864,0,kien truc Q moi + gamma 0.95
SAC,sac_d,1937,Town01,collision,240,-229.83744264177346,0.916760080861236,15,kien truc Q moi + gamma 0.95
SAC,sac_d,2051,Town01,collision,114,-98.91770380449331,0.7808403646163241,0,kien truc Q moi + gamma 0.95
SAC,sac_d,2097,Town01,collision,46,-94.85109128065638,0.6338773099543461,0,kien truc Q moi + gamma 0.95
SAC,sac_d,2194,Town01,collision,97,-95.58920391153633,0.425027436061841,0,kien truc Q moi + gamma 0.95
SAC,sac_d,2234,Town01,off_lane,40,-35.173299101437465,1.36539537809383,0,kien truc Q moi + gamma 0.95
SAC,sac_d,2511,Town01,collision,277,-181.65961314142598,0.5492326953796298,21,kien truc Q moi + gamma 0.95
SAC,sac_d,2548,Town01,off_lane,37,-45.260248524920314,1.135151019228107,0,kien truc Q moi + gamma 0.95
SAC,sac_d,2616,Town01,off_lane,68,-34.08101230942255,0.8320475581888024,0,kien truc Q moi + gamma 0.95
SAC,sac_d,2673,Town01,collision,57,-122.28778890516922,0.6422036789420806,0,kien truc Q moi + gamma 0.95
SAC,sac_d,2750,Town01,collision,77,-107.94964463263945,0.6046610516232519,0,kien truc Q moi + gamma 0.95
SAC,sac_d,2855,Town01,collision,105,-161.85320196425027,1.3005075096958154,0,kien truc Q moi + gamma 0.95
SAC,sac_d,3025,Town01,collision,170,-110.32420090897898,0.23576652159505254,21,kien truc Q moi + gamma 0.95
SAC,sac_d,3363,Town02,collision,338,-314.20768763659316,0.8490922325295973,28,kien truc Q moi + gamma 0.95
SAC,sac_d,3613,Town02,collision,250,-173.65275237197346,0.7374358779409458,35,kien truc Q moi + gamma 0.95
SAC,sac_d,3934,Town02,collision,321,-315.44829098798493,0.9034194281407821,9,kien truc Q moi + gamma 0.95
SAC,sac_d,3964,Town02,collision,30,-109.69350692644959,1.191555430217658,0,kien truc Q moi + gamma 0.95
SAC,sac_d,3989,Town02,collision,25,-102.39692931037251,0.9088349380926707,0,kien truc Q moi + gamma 0.95
SAC,sac_d,4066,Town02,collision,77,-117.16993273513916,0.7252162968420416,0,kien truc Q moi + gamma 0.95
SAC,sac_d,4193,Town02,collision,127,-176.46145420352957,1.267937059708634,24,kien truc Q moi + gamma 0.95
SAC,sac_d,4260,Town02,collision,67,-99.57623189526728,0.6255270345613951,0,kien truc Q moi + gamma 0.95
SAC,sac_d,4311,Town02,collision,51,-79.42651539668469,0.3765582216786061,0,kien truc Q moi + gamma 0.95
SAC,sac_d,4414,Town02,collision,103,-130.25765123398074,0.8590496545739846,0,kien truc Q moi + gamma 0.95
SAC,sac_d,4613,Town02,collision,199,-143.60585425550664,0.6320089398207445,46,kien truc Q moi + gamma 0.95
SAC,sac_d,4790,Town02,collision,177,-135.73609328524392,0.5162350404194697,27,kien truc Q moi + gamma 0.95
SAC,sac_d,4846,Town02,collision,56,-78.79634050670889,0.42419108358742663,0,kien truc Q moi + gamma 0.95
SAC,sac_d,4898,Town02,collision,52,-96.79386869985859,0.5006074229929206,0,kien truc Q moi + gamma 0.95
SAC,sac_d,5135,Town02,collision,237,-157.31400542979242,0.5335776737186956,24,kien truc Q moi + gamma 0.95
SAC,sac_d,5212,Town02,collision,77,-120.9236362228067,0.7177750540162049,0,kien truc Q moi + gamma 0.95
SAC,sac_d,5358,Town02,collision,146,-104.47467968265913,0.5231335368877024,0,kien truc Q moi + gamma 0.95
SAC,sac_d,5512,Town02,collision,154,-216.68150432220426,1.3133970358692373,0,kien truc Q moi + gamma 0.95
SAC,sac_d,5562,Town02,collision,50,-72.29105818699723,0.2219799750858207,0,kien truc Q moi + gamma 0.95
SAC,sac_d,5738,Town02,collision,176,-256.60006356753274,1.2214262494373802,0,kien truc Q moi + gamma 0.95
SAC,sac_d,5788,Town02,collision,50,-99.28496749268628,0.5960987419516205,0,kien truc Q moi + gamma 0.95
SAC,sac_d,5986,Town02,collision,198,-184.12625682374062,0.614555636823132,19,kien truc Q moi + gamma 0.95
SAC,sac_d,6039,Town02,collision,53,-106.93438144913367,0.3979847167180988,0,kien truc Q moi + gamma 0.95
SAC,sac_d,6121,Town02,off_lane,82,-54.894224675208385,0.809811066897745,0,kien truc Q moi + gamma 0.95
SAC,sac_d,6358,Town02,collision,237,-124.89550255997864,0.5778925691852356,49,kien truc Q moi + gamma 0.95
SAC,sac_d,6529,Town03,collision,171,-70.33664003380748,0.5399433084622812,84,kien truc Q moi + gamma 0.95
SAC,sac_d,7029,Town03,time_limit,500,-172.24658989639943,0.9374951367657229,234,kien truc Q moi + gamma 0.95
SAC,sac_d,7130,Town03,off_lane,101,-45.150829544616485,1.3829045203650208,69,kien truc Q moi + gamma 0.95
SAC,sac_d,7252,Town03,collision,122,-108.42061447796392,0.630943730179273,16,kien truc Q moi + gamma 0.95
SAC,sac_d,7357,Town03,off_lane,105,-22.90357766982986,1.3487203516405428,77,kien truc Q moi + gamma 0.95
SAC,sac_d,7657,Town03,off_lane,300,-180.57618071404002,0.9587482683313515,102,kien truc Q moi + gamma 0.95
SAC,sac_d,8008,Town03,off_lane,351,-132.84669117432563,1.1825917097032095,285,kien truc Q moi + gamma 0.95
SAC,sac_d,8217,Town03,off_lane,209,-65.35779096083932,0.824511829093145,33,kien truc Q moi + gamma 0.95
SAC,sac_d,8254,Town03,off_lane,37,-46.103143278339836,1.3336461744062733,0,kien truc Q moi + gamma 0.95
SAC,sac_d,8654,Town03,off_lane,400,-128.17883830477896,0.8450928006697382,231,kien truc Q moi + gamma 0.95
SAC,sac_d,8716,Town03,off_lane,62,-58.01240079604371,1.4082192856222684,16,kien truc Q moi + gamma 0.95
SAC,sac_d,8926,Town03,off_lane,210,-23.441615916844132,0.8058927326011223,90,kien truc Q moi + gamma 0.95
SAC,sac_d,8983,Town03,collision,57,-73.70431375713599,0.5101872639577913,26,kien truc Q moi + gamma 0.95
SAC,sac_d,9410,Town03,collision,427,-219.9614607212543,0.745206980651977,136,kien truc Q moi + gamma 0.95
SAC,sac_d,9553,Town03,off_lane,143,-103.1452405308528,0.6755001834030195,12,kien truc Q moi + gamma 0.95
SAC,sac_d,9625,Town03,off_lane,72,-37.52211432936825,1.0311916885560812,15,kien truc Q moi + gamma 0.95
SAC,sac_d,9710,Town03,collision,85,-98.80632756795839,0.46850576935869676,43,kien truc Q moi + gamma 0.95
SAC,sac_d,9833,Town03,off_lane,123,-71.00172173237044,0.9878220304171725,22,kien truc Q moi + gamma 0.95
SAC,sac_d,9917,Town03,collision,84,-100.0246992633834,0.667410637683144,10,kien truc Q moi + gamma 0.95
SAC,sac_d,10123,Town03,collision,206,-70.3850074861608,0.46771301533313947,124,kien truc Q moi + gamma 0.95
SAC,sac_d,10227,Town03,off_lane,104,-10.67997758757727,1.1911823033523161,59,kien truc Q moi + gamma 0.95
SAC,sac_d,10533,Town03,off_lane,306,-112.42126286758551,1.176995311093086,234,kien truc Q moi + gamma 0.95
SAC,sac_d,10597,Town03,off_lane,64,6.301333368228445,0.2914135984874004,28,kien truc Q moi + gamma 0.95
SAC,sac_d,10670,Town03,off_lane,73,-46.34494198073269,0.8762001795800813,19,kien truc Q moi + gamma 0.95
SAC,sac_d,10704,Town03,off_lane,34,-31.84227497011365,4.489810165759382,24,kien truc Q moi + gamma 0.95
SAC,sac_d,10929,Town04,off_lane,225,-128.3886588454974,0.898141189433472,0,kien truc Q moi + gamma 0.95
SAC,sac_d,11162,Town04,collision,233,-104.84603764639226,0.747482223592759,73,kien truc Q moi + gamma 0.95
SAC,sac_d,11204,Town04,collision,42,-94.39656363634005,1.1108524065719243,23,kien truc Q moi + gamma 0.95
SAC,sac_d,11413,Town04,collision,209,-153.76239549807372,0.6113748519862645,53,kien truc Q moi + gamma 0.95
SAC,sac_d,11447,Town04,off_lane,34,-40.1876779987347,1.3279696763233677,0,kien truc Q moi + gamma 0.95
SAC,sac_d,11552,Town04,collision,105,-90.30236064726735,0.6669676794857939,60,kien truc Q moi + gamma 0.95
SAC,sac_d,11633,Town04,off_lane,81,-25.161922755601452,1.7265290653425653,62,kien truc Q moi + gamma 0.95
SAC,sac_d,11947,Town04,collision,314,-178.72012748116168,0.8104461780381557,84,kien truc Q moi + gamma 0.95
SAC,sac_d,12069,Town04,collision,122,-117.33895927716216,0.41869800258155,37,kien truc Q moi + gamma 0.95
SAC,sac_d,12256,Town04,off_lane,187,-61.83533973131418,0.7244064381412955,0,kien truc Q moi + gamma 0.95
SAC,sac_d,12306,Town04,off_lane,50,-64.67025015349711,1.2900965378696037,15,kien truc Q moi + gamma 0.95
SAC,sac_d,12585,Town04,collision,279,-102.19339277243671,0.8005079397699986,110,kien truc Q moi + gamma 0.95
SAC,sac_d,12645,Town04,collision,60,-79.38374292163076,0.4127596155799459,20,kien truc Q moi + gamma 0.95
SAC,sac_d,12842,Town04,collision,197,-283.8822269514768,0.9460271001944651,17,kien truc Q moi + gamma 0.95
SAC,sac_d,12975,Town04,off_lane,133,-73.26764213595803,0.8349913262460297,22,kien truc Q moi + gamma 0.95
SAC,sac_d,13028,Town04,collision,53,-95.67922403926325,0.6748123054035334,25,kien truc Q moi + gamma 0.95
SAC,sac_d,13147,Town04,collision,119,-120.18832727735077,0.818536056543092,0,kien truc Q moi + gamma 0.95
SAC,sac_d,13221,Town04,collision,74,-114.76714716814897,0.6997984051095363,0,kien truc Q moi + gamma 0.95
SAC,sac_d,13317,Town04,collision,96,-113.38214165572674,0.722936331983296,18,kien truc Q moi + gamma 0.95
SAC,sac_d,13435,Town04,collision,118,-101.8363675080045,0.6830304155295218,19,kien truc Q moi + gamma 0.95
SAC,sac_d,13643,Town04,collision,208,-79.92127129558139,0.895885559898298,68,kien truc Q moi + gamma 0.95
SAC,sac_d,13740,Town04,collision,97,-71.09418872851249,0.7160518835599023,27,kien truc Q moi + gamma 0.95
SAC,sac_d,13791,Town04,collision,51,-99.88269849180699,0.9782148564620368,31,kien truc Q moi + gamma 0.95
SAC,sac_d,13947,Town04,collision,156,-121.82995021096639,0.36053546569431727,47,kien truc Q moi + gamma 0.95
SAC,sac_d,14045,Town04,off_lane,98,-46.48177569312243,0.7174482488111829,0,kien truc Q moi + gamma 0.95
SAC,sac_d,14081,Town01,collision,36,-83.86568637574145,0.47450769365704193,0,kien truc Q moi + gamma 0.95
SAC,sac_d,14275,Town01,collision,194,-228.28339324457235,1.2691180781973543,0,kien truc Q moi + gamma 0.95
SAC,sac_d,14361,Town01,collision,86,-71.29201521998446,0.27453740452182546,0,kien truc Q moi + gamma 0.95
SAC,sac_d,14861,Town01,time_limit,500,-367.9570183167533,0.6375984808857841,44,kien truc Q moi + gamma 0.95
SAC,sac_d,14890,Town01,collision,29,-85.6475328236092,0.40730338721247566,0,kien truc Q moi + gamma 0.95
SAC,sac_d,15058,Town01,collision,168,-162.40233094666957,0.82370511015042,17,kien truc Q moi + gamma 0.95
SAC,sac_d,15109,Town01,collision,51,-70.97414723086926,0.28218672333332123,15,kien truc Q moi + gamma 0.95
SAC,sac_d,15361,Town01,collision,252,-203.75597833002362,0.886366775379089,28,kien truc Q moi + gamma 0.95
SAC,sac_d,15509,Town01,collision,148,-117.01739051703049,0.7576085887985533,16,kien truc Q moi + gamma 0.95
SAC,sac_d,15734,Town01,collision,225,-180.18655335303254,1.0542280530645942,17,kien truc Q moi + gamma 0.95
SAC,sac_d,15779,Town01,collision,45,-94.09094565297657,0.49161258922280127,0,kien truc Q moi + gamma 0.95
SAC,sac_d,15901,Town01,collision,122,-100.92870503857978,0.6046821074850516,15,kien truc Q moi + gamma 0.95
SAC,sac_d,16170,Town01,collision,269,-142.02549641845962,0.2641615234015713,16,kien truc Q moi + gamma 0.95
SAC,sac_d,16237,Town01,collision,67,-99.83115681151912,0.7198045827701637,0,kien truc Q moi + gamma 0.95
SAC,sac_d,16281,Town01,collision,44,-84.24707533085297,0.2668624481870114,8,kien truc Q moi + gamma 0.95
SAC,sac_d,16496,Town01,collision,215,-242.9436047484403,1.1492809795465073,25,kien truc Q moi + gamma 0.95
SAC,sac_d,16922,Town01,collision,426,-285.5014260547799,0.6088450279378841,13,kien truc Q moi + gamma 0.95
SAC,sac_d,17422,Town01,time_limit,500,-313.1643285887049,0.6331816045973891,72,kien truc Q moi + gamma 0.95
SAC,sac_d,17588,Town01,collision,166,-105.38576521096384,0.576046406838615,4,kien truc Q moi + gamma 0.95
SAC,sac_d,17658,Town01,collision,70,-100.64372164366874,0.4610488380148899,0,kien truc Q moi + gamma 0.95
SAC,sac_d,17753,Town01,collision,95,-108.36920079174864,0.8237446129053609,0,kien truc Q moi + gamma 0.95
SAC,sac_d,18156,Town01,collision,403,-203.1360346583289,0.5166658384764805,37,kien truc Q moi + gamma 0.95
SAC,sac_d,18233,Town01,collision,77,-37.82594711014943,0.3274558309024389,0,kien truc Q moi + gamma 0.95
SAC,sac_d,18320,Town01,collision,87,-39.93394650612789,0.3764845468831181,0,kien truc Q moi + gamma 0.95
SAC,sac_d,18607,Town01,collision,287,39.741997087146544,0.44071468487275195,53,kien truc Q moi + gamma 0.95
SAC,sac_d,18813,Town02,collision,206,-111.17153511160438,0.8496269968340536,25,kien truc Q moi + gamma 0.95
SAC,sac_d,18887,Town02,collision,74,-40.67029361270914,0.4261170220932379,11,kien truc Q moi + gamma 0.95
SAC,sac_d,19034,Town02,collision,147,-42.83363416208118,0.38812778952247085,85,kien truc Q moi + gamma 0.95
SAC,sac_d,19382,Town02,collision,348,24.296354553484775,0.3046422598777405,55,kien truc Q moi + gamma 0.95
SAC,sac_d,19510,Town02,collision,128,-57.12838879626996,0.4644788953628756,0,kien truc Q moi + gamma 0.95
SAC,sac_d,19723,Town02,collision,213,-23.481592129394734,0.33355567123198504,145,kien truc Q moi + gamma 0.95
SAC,sac_d,19801,Town02,collision,78,-34.27316955934709,0.31832497083189903,0,kien truc Q moi + gamma 0.95
SAC,sac_d,20143,Town02,collision,342,-92.38069185629047,0.25840206990544745,138,kien truc Q moi + gamma 0.95
SAC,sac_d,20191,Town02,collision,48,-85.83282383549981,0.9518807443915257,0,kien truc Q moi + gamma 0.95
SAC,sac_d,20503,Town02,collision,312,-91.36072773604113,0.5062038139076361,15,kien truc Q moi + gamma 0.95
SAC,sac_d,20719,Town02,collision,216,-39.241975534708715,0.2862006542344189,155,kien truc Q moi + gamma 0.95
SAC,sac_d,20781,Town02,collision,62,-69.53656925438483,0.6055231821510124,0,kien truc Q moi + gamma 0.95
SAC,sac_d,20844,Town02,collision,63,-88.19930198731012,0.9443585627585922,0,kien truc Q moi + gamma 0.95
SAC,sac_d,20984,Town02,collision,140,-8.09507941154601,0.4321090818948223,11,kien truc Q moi + gamma 0.95
SAC,sac_d,21171,Town02,off_lane,187,55.29098979584365,0.6988300601838843,14,kien truc Q moi + gamma 0.95
SAC,sac_d,21225,Town02,collision,54,-76.85600053801026,0.5884168752489065,0,kien truc Q moi + gamma 0.95
SAC,sac_d,21349,Town02,collision,124,-43.998163845608744,0.5414036842429093,0,kien truc Q moi + gamma 0.95
SAC,sac_d,21454,Town02,collision,105,-38.84879908541366,0.5251311494844371,0,kien truc Q moi + gamma 0.95
SAC,sac_d,21549,Town02,collision,95,-14.725653306817591,0.31675977893418283,23,kien truc Q moi + gamma 0.95
SAC,sac_d,21619,Town02,collision,70,-62.08438148248895,0.49745607212838333,0,kien truc Q moi + gamma 0.95
SAC,sac_d,21660,Town02,collision,41,-60.096830824855,0.3456805824565865,14,kien truc Q moi + gamma 0.95
SAC,sac_d,21777,Town02,collision,117,-33.88546635248398,0.47536059476012177,0,kien truc Q moi + gamma 0.95
SAC,sac_d,22081,Town02,collision,304,-16.05403247711856,0.09698618881667664,26,kien truc Q moi + gamma 0.95
SAC,sac_d,22183,Town02,collision,102,-58.8381135108505,0.6519814570233559,0,kien truc Q moi + gamma 0.95
SAC,sac_d,22249,Town02,collision,66,-63.634966810116026,0.4941775376119761,0,kien truc Q moi + gamma 0.95
SAC,sac_d,22323,Town03,off_lane,74,-17.116190620761184,1.1399977556336516,19,kien truc Q moi + gamma 0.95
SAC,sac_d,22663,Town03,off_lane,340,31.376631634832886,1.0001400379605385,257,kien truc Q moi + gamma 0.95
SAC,sac_d,22986,Town03,off_lane,323,129.9454943276479,0.5062140889494772,154,kien truc Q moi + gamma 0.95
SAC,sac_d,23486,Town03,time_limit,500,52.19811997200285,0.35378916682406614,84,kien truc Q moi + gamma 0.95
SAC,sac_d,23736,Town03,off_lane,250,125.76432036232264,0.5671834093453072,129,kien truc Q moi + gamma 0.95
SAC,sac_d,23924,Town03,off_lane,188,41.63779769802305,0.8480295364289427,131,kien truc Q moi + gamma 0.95
SAC,sac_d,24093,Town03,off_lane,169,-15.237446393530794,0.8460120780163294,133,kien truc Q moi + gamma 0.95
SAC,sac_d,24593,Town03,time_limit,500,168.68064938349426,0.3479657839861282,188,kien truc Q moi + gamma 0.95
SAC,sac_d,24661,Town03,off_lane,68,42.03150361180101,0.11679967252402501,52,kien truc Q moi + gamma 0.95
SAC,sac_d,24939,Town03,off_lane,278,55.865943703448536,0.8729219904727138,207,kien truc Q moi + gamma 0.95
SAC,sac_d,25198,Town03,off_lane,259,64.08689660768333,0.49394954235862676,130,kien truc Q moi + gamma 0.95
SAC,sac_d,25531,Town03,collision,333,42.12468953807016,0.7081994876677331,89,kien truc Q moi + gamma 0.95
SAC,sac_d,25946,Town03,off_lane,415,170.4641427736762,0.507621118656518,154,kien truc Q moi + gamma 0.95
SAC,sac_d,26195,Town03,off_lane,249,11.992100021192488,0.6522358266940186,182,kien truc Q moi + gamma 0.95
SAC,sac_d,26695,Town03,time_limit,500,210.13902691680127,0.42132082599678644,127,kien truc Q moi + gamma 0.95
SAC,sac_d,27195,Town03,time_limit,500,84.68969740801673,0.5004094842708027,286,kien truc Q moi + gamma 0.95
SAC,sac_d,27469,Town03,off_lane,274,25.21684839367513,0.723899913537567,195,kien truc Q moi + gamma 0.95
SAC,sac_d,27969,Town03,time_limit,500,32.302452149371845,0.6079257623656764,112,kien truc Q moi + gamma 0.95
SAC,sac_d,28469,Town03,time_limit,500,104.46250562864532,0.2735593999711132,92,kien truc Q moi + gamma 0.95
SAC,sac_d,28750,Town03,collision,281,17.43792902993981,0.22058369270855982,203,kien truc Q moi + gamma 0.95
SAC,sac_d,28815,Town03,off_lane,65,-7.183996681495647,1.0929715855683821,20,kien truc Q moi + gamma 0.95
SAC,sac_d,29046,Town03,collision,231,-20.680787198635002,0.030802651372817326,50,kien truc Q moi + gamma 0.95
SAC,sac_d,29124,Town03,collision,78,-54.902762703731284,0.7705359574214654,19,kien truc Q moi + gamma 0.95
SAC,sac_d,29368,Town03,off_lane,244,89.99871291351937,0.7874954830913802,126,kien truc Q moi + gamma 0.95
SAC,sac_d,29727,Town03,off_lane,359,60.79424850886881,0.16990180312105008,77,kien truc Q moi + gamma 0.95
SAC,sac_d,29881,Town04,collision,154,5.448501176181196,0.42303519694728126,44,kien truc Q moi + gamma 0.95
SAC,sac_d,29953,Town04,collision,72,-46.69476483047314,0.6923647216453003,39,kien truc Q moi + gamma 0.95
SAC,sac_d,30030,Town04,collision,77,-62.417727422715515,0.6914001071170942,14,kien truc Q moi + gamma 0.95
SAC,sac_d,30498,Town04,collision,468,57.458296052151326,0.5953144400650494,0,kien truc Q moi + gamma 0.95
SAC,sac_d,30697,Town04,collision,199,29.050100883726827,0.36400785318453244,30,kien truc Q moi + gamma 0.95
SAC,sac_d,30870,Town04,off_lane,173,51.099837100724976,0.6734744397145583,43,kien truc Q moi + gamma 0.95
SAC,sac_d,31074,Town04,collision,204,-21.98174343229971,0.6421226039670203,23,kien truc Q moi + gamma 0.95
SAC,sac_d,31167,Town04,collision,93,-33.77934345344048,0.46799410554077225,36,kien truc Q moi + gamma 0.95
SAC,sac_d,31468,Town04,collision,301,76.90843782317691,0.4307617633314082,35,kien truc Q moi + gamma 0.95
SAC,sac_d,31694,Town04,collision,226,48.19464526277234,0.2930688129726905,75,kien truc Q moi + gamma 0.95
SAC,sac_d,31832,Town04,collision,138,-22.265426133903098,0.49481028738845606,43,kien truc Q moi + gamma 0.95
SAC,sac_d,31968,Town04,collision,136,-29.73156135988907,0.368979016608303,83,kien truc Q moi + gamma 0.95
SAC,sac_d,32139,Town04,collision,171,1.3078723867487696,0.5615575292910676,50,kien truc Q moi + gamma 0.95
SAC,sac_d,32404,Town04,off_lane,265,46.893469300145746,0.7854864150331908,36,kien truc Q moi + gamma 0.95
SAC,sac_d,32706,Town04,off_lane,302,115.89908255724,0.7192478319947045,89,kien truc Q moi + gamma 0.95
SAC,sac_d,32880,Town04,collision,174,-18.752652653189273,0.757654500143731,64,kien truc Q moi + gamma 0.95
SAC,sac_d,32969,Town04,collision,89,-27.248047562472607,0.33434768240209706,42,kien truc Q moi + gamma 0.95
SAC,sac_d,33108,Town04,collision,139,-24.236123138401148,0.7217275435122726,58,kien truc Q moi + gamma 0.95
SAC,sac_d,33371,Town04,collision,263,54.84239026575317,0.325838113447426,82,kien truc Q moi + gamma 0.95
SAC,sac_d,33497,Town04,collision,126,-79.09937051379539,0.8702331366792311,10,kien truc Q moi + gamma 0.95
SAC,sac_d,33725,Town04,off_lane,228,45.393742910027875,0.6548157259130528,20,kien truc Q moi + gamma 0.95
SAC,sac_d,34225,Town04,time_limit,500,282.6568080110125,0.43483911237760153,154,kien truc Q moi + gamma 0.95
SAC,sac_d,34468,Town04,off_lane,243,47.025943500909,0.7301007984989658,10,kien truc Q moi + gamma 0.95
SAC,sac_d,34700,Town04,collision,232,-53.68987858973068,0.41114555802267105,33,kien truc Q moi + gamma 0.95
SAC,sac_d,34779,Town04,collision,79,-32.47629860606025,0.17548145992772252,19,kien truc Q moi + gamma 0.95
SAC,sac_d,34882,Town01,collision,103,-66.07198187682482,0.23447331713223607,15,kien truc Q moi + gamma 0.95
SAC,sac_d,34912,Town01,collision,30,-77.52335135740884,0.725616787408186,0,kien truc Q moi + gamma 0.95
SAC,sac_d,35268,Town01,collision,356,102.75329671841081,0.47974674417259744,21,kien truc Q moi + gamma 0.95
SAC,sac_d,35365,Town01,collision,97,-20.37282422798163,0.31633961985908804,0,kien truc Q moi + gamma 0.95
SAC,sac_d,35422,Town01,collision,57,-65.33885094393686,0.48627189037923096,0,kien truc Q moi + gamma 0.95
SAC,sac_d,35922,Town01,time_limit,500,238.29569575184817,0.44140896928103174,26,kien truc Q moi + gamma 0.95
SAC,sac_d,36088,Town01,collision,166,15.079357813650745,0.40521339455776134,12,kien truc Q moi + gamma 0.95
SAC,sac_d,36225,Town01,collision,137,-61.85296785469681,0.7506661562990454,0,kien truc Q moi + gamma 0.95
SAC,sac_d,36394,Town01,collision,169,-22.557694040086965,0.5760608443555439,17,kien truc Q moi + gamma 0.95
SAC,sac_d,36501,Town01,collision,107,-21.110394026064327,0.36224619981918554,11,kien truc Q moi + gamma 0.95
SAC,sac_d,36675,Town01,collision,174,-22.838718304530218,0.21368605120783815,15,kien truc Q moi + gamma 0.95
SAC,sac_d,36720,Town01,collision,45,-61.55741543319136,0.41086531533580956,0,kien truc Q moi + gamma 0.95
SAC,sac_d,37058,Town01,collision,338,25.026916422496598,0.3870743219970511,41,kien truc Q moi + gamma 0.95
SAC,sac_d,37536,Town01,collision,478,-150.19023789202913,0.5602684970130896,19,kien truc Q moi + gamma 0.95
SAC,sac_d,37703,Town01,collision,167,29.641980244261475,0.1984924703462386,10,kien truc Q moi + gamma 0.95
SAC,sac_d,37811,Town01,collision,108,-71.71006452318498,0.2755419868657112,12,kien truc Q moi + gamma 0.95
SAC,sac_d,37984,Town01,collision,173,17.732893130428977,0.38701708913261906,11,kien truc Q moi + gamma 0.95
SAC,sac_d,38087,Town01,collision,103,-21.29422212562794,0.3265960328432944,15,kien truc Q moi + gamma 0.95
SAC,sac_d,38137,Town01,collision,50,-48.44751182180168,0.14465051004950893,12,kien truc Q moi + gamma 0.95
SAC,sac_d,38322,Town01,collision,185,16.369990221408244,0.4575340852672687,12,kien truc Q moi + gamma 0.95
SAC,sac_d,38477,Town01,collision,155,-56.56601393431195,0.5574818478724182,13,kien truc Q moi + gamma 0.95
SAC,sac_d,38565,Town01,collision,88,-27.23927878309282,0.30274251377373546,13,kien truc Q moi + gamma 0.95
SAC,sac_d,38713,Town01,collision,148,-6.63930400276584,0.347046971570514,16,kien truc Q moi + gamma 0.95
SAC,sac_d,39154,Town01,collision,441,72.57849534314946,0.3084790129581617,80,kien truc Q moi + gamma 0.95
SAC,sac_e,90,Town01,collision,90,-117.66589499671647,0.6697096315143377,23,khong rang buoc — SAC dung ban chat
SAC,sac_e,296,Town01,collision,206,-196.34734241312842,1.1121260195238853,15,khong rang buoc — SAC dung ban chat
SAC,sac_e,378,Town01,collision,82,-70.18126415705835,0.2019680109445986,19,khong rang buoc — SAC dung ban chat
SAC,sac_e,542,Town01,collision,164,-142.1501192013053,0.4726011134807792,23,khong rang buoc — SAC dung ban chat
SAC,sac_e,573,Town01,collision,31,-77.70917576012381,0.3080731552347798,0,khong rang buoc — SAC dung ban chat
SAC,sac_e,667,Town01,collision,94,-95.23807215529146,0.5223896776639846,0,khong rang buoc — SAC dung ban chat
