loai,nhan,lan_chay,chuoi,env_step,ham_reward,ban_do,do_dai,reward,lech_lan_m,junction_steps,ket_thuc,va_cham_pct,n,policy_loss,value_loss,entropy,explained_variance,approx_kl,clip_fraction,steps_per_sec,ghi_chu
update,ppo_v2,ppo_v2,PPO-A reward tho,114688,raw,,,3115.0055537675653,,,,,,-0.013193909008987249,2543.7766876220703,-1.6943778112530707,0.9071626699621829,0.001646801456809044,0.022265625,12.043842534132152,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,115712,raw,,,3542.4133002430913,,,,,,-0.01633308604359627,3280.0980331420897,-1.6952142417430878,0.9625681493976721,0.014774671313352883,0.08857421875,12.038060427061392,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,116736,raw,,,3280.7974734894256,,,,,,-0.022616705566179007,7167.142733764648,-1.695483995974064,0.9554937911592445,0.0075827774591743944,0.10810546875,11.8193374617323,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,117760,raw,,,3919.5541421871544,,,,,,-0.01771625893888995,6759.099807739258,-1.695570008456707,0.8567634067401204,-0.00043394729727879166,0.04736328125,11.962059001028452,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,118784,raw,,,4519.845404677087,,,,,,-0.019175393413752316,24258.15051879883,-1.6959157943725587,0.6397762196047351,0.010551334777846932,0.11806640625,11.908244555261678,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,119808,raw,,,4530.930073403556,,,,,,-0.020664999610744417,8263.64208984375,-1.695806822180748,0.8410483123720613,0.004540221981005743,0.05478515625,11.855651957630508,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,120832,raw,,,4532.242269223997,,,,,,-0.01433154980186373,4977.07698059082,-1.6952684596180916,0.9339868923754413,0.003261085151461884,0.0326171875,11.945169912074453,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,121856,raw,,,4819.1084604804,,,,,,-0.015471964329481124,2313.2285079956055,-1.6952659398317338,0.9037342141070578,0.00011408953578211367,0.06025390625,12.078775533449825,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,122880,raw,,,4685.983219339622,,,,,,-0.018811788596212863,8430.310736083984,-1.695685948431492,0.7577149264650275,0.013106398523086682,0.068359375,12.058171059061815,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,123904,raw,,,4467.4153486302675,,,,,,-0.010724267782643437,8314.976605224609,-1.6959189161658288,0.9377236349947403,0.0033081893459893765,0.02861328125,12.025318654261794,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,124928,raw,,,4676.687953043756,,,,,,-0.013322392688132822,5044.165475463868,-1.6970912218093872,0.7598943824210115,0.000981095904717222,0.05087890625,12.01619589627083,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,125952,raw,,,4714.475871417288,,,,,,-0.021945159579627217,4404.008168029785,-1.6978604942560196,0.9051431316054722,0.006682927906513214,0.04267578125,11.849627310657329,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,126976,raw,,,4955.763524828284,,,,,,-0.012574599328218028,2492.587397766113,-1.6989264518022538,0.8745816580428512,0.0046783199824858455,0.04619140625,11.916784441185705,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,128000,raw,,,5424.925101493338,,,,,,-0.018329160113353282,20113.197967529297,-1.6996534168720245,0.6139646041715635,-0.00020276791183277966,0.09814453125,11.907144832559762,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,129024,raw,,,5046.429099349173,,,,,,-0.021671488403808326,4702.495819091797,-1.6998926728963852,0.8992628102682512,0.008757121703820304,0.041015625,11.883794738435409,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,130048,raw,,,5413.412802653055,,,,,,-0.02190419753314927,2181.5104286193846,-1.7003119215369225,0.8069830565247069,0.007152447535190731,0.071484375,11.972474127411845,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,131072,raw,,,5702.728808091624,,,,,,-0.011035080323927105,2948.1251441955565,-1.7007060676813126,0.6436449576220853,0.00198878658702597,0.04091796875,11.608710970594876,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,132096,raw,,,5644.363824851576,,,,,,-0.01602847338654101,16921.750817871092,-1.701377446949482,0.48568909553116124,0.0024150350887794047,0.0515625,11.914022598751169,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,133120,raw,,,5597.590535770292,,,,,,-0.017251695110462605,3893.2371002197265,-1.7012531176209449,0.6022837612400498,0.0033453819632995874,0.04501953125,11.942492658939743,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,134144,raw,,,5677.427319485029,,,,,,-0.008836319588590413,1616.0420906066895,-1.702280303835869,0.9032067508672845,0.00483676916337572,0.030859375,12.04245131276266,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,135168,raw,,,6114.557782458302,,,,,,-0.016628365649376066,2863.565922546387,-1.703252339363098,0.7807691029465457,0.00873939333250746,0.06884765625,11.879891222185519,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,136192,raw,,,5306.935246597071,,,,,,-0.02108725970610976,26691.13056640625,-1.704001073539257,0.6735871030678034,0.007882834976771846,0.0580078125,11.941971729692693,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,137216,raw,,,5352.758223282668,,,,,,-0.01527318055741489,1318.9684215545653,-1.7047276243567466,0.9376320744880932,0.005532073153881356,0.03583984375,12.064008154174356,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,138240,raw,,,4786.361104375204,,,,,,-0.019611728470772506,21200.07119140625,-1.7048224076628684,0.8048309694545938,0.001233324856730178,0.066796875,11.838784245122552,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,139264,raw,,,4745.970372931235,,,,,,-0.01643468686379492,21768.286672973634,-1.7049940630793572,0.80771018657369,0.006497434637276455,0.08779296875,11.920612291939012,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,140288,raw,,,4132.766071737614,,,,,,-0.019810128258541226,8530.507391357422,-1.7051091507077216,0.8941608546753113,0.014401330897817389,0.047265625,11.917842524093844,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,141312,raw,,,3432.099037050374,,,,,,-0.023683633853215723,9115.867132568359,-1.7051775261759758,0.9589884636103808,0.003714180097449571,0.06376953125,11.806055417837198,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,142336,raw,,,3395.532033729326,,,,,,-0.01939050283981487,3132.4805389404296,-1.7055006459355355,0.904557247251912,0.0122540476906579,0.09482421875,11.90512392729651,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,143360,raw,,,3899.156129072157,,,,,,-0.013803141168318689,2768.6351486206054,-1.7059848397970199,0.7244116286895119,0.005023612466175109,0.04541015625,12.002327211679738,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,144384,raw,,,4332.984415331917,,,,,,-0.019438253634143622,1979.1677825927734,-1.7059324502944946,0.7733648486959682,0.003208807698683813,0.09375,12.032384826242048,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,145408,raw,,,4641.289819174153,,,,,,-0.022136473376303912,35311.163049316405,-1.706124722957611,0.38112074001699014,0.009702465042937546,0.048828125,11.9639895712549,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,146432,raw,,,4736.412382477513,,,,,,-0.012484888872131705,5457.197448730469,-1.7060677617788316,0.880981434535053,0.002528213249752298,0.02822265625,11.946760424184154,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,147456,raw,,,5048.671471272143,,,,,,-0.013899467687588185,2347.863515472412,-1.706333526968956,0.8951639600945901,0.002094338892493397,0.05908203125,12.010015383283056,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,148480,raw,,,5429.588601807779,,,,,,-0.01678608120419085,3399.707597351074,-1.7068464770913123,0.9566262158405,0.006876264599850401,0.06455078125,12.002154077505807,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,149504,raw,,,5427.285184966232,,,,,,-0.023262386058922856,11761.087408447265,-1.707027840614319,0.9381164111236938,0.011237668833928183,0.04560546875,11.736590964322492,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,150528,raw,,,5072.491650000918,,,,,,-0.016720797237940132,13029.307873535156,-1.7076419189572334,0.771929451618392,0.006596010184148326,0.0583984375,11.8946526214056,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,151552,raw,,,4641.579536697913,,,,,,-0.019585446640849113,14335.156451416016,-1.7075552985072135,0.7336857162435046,0.0040638165490236135,0.09580078125,12.131013343205126,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,152576,raw,,,4375.73274927696,,,,,,-0.014476666366681457,5518.535275268555,-1.707463875412941,0.9047691919154033,0.0025361650972627104,0.05205078125,11.960186638699536,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,153600,raw,,,2925.048288213587,,,,,,-0.019378667580895126,18831.528649902342,-1.7081535905599594,0.9015457370101768,0.0013063031015917658,0.03828125,11.776528215098393,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,154624,raw,,,3275.526220932246,,,,,,-0.01589230614481494,3357.1917404174806,-1.7086806878447534,0.81936560869233,0.00460254629724659,0.065234375,11.893433778221665,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,155648,raw,,,3622.3528521029575,,,,,,-0.014765413041459396,5203.001000976563,-1.710584057867527,0.8364978997600949,0.0032708042417652905,0.0349609375,12.037464799466305,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,156672,raw,,,3588.349000780729,,,,,,-0.013582718325778842,13873.750827026368,-1.7123179748654365,0.5514229033540293,0.000723083020420745,0.04697265625,12.01804481056286,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,157696,raw,,,3864.823555671428,,,,,,-0.011069120094180106,4407.1028457641605,-1.713246537744999,0.7883299771304724,0.0002801132737658918,0.0322265625,12.114268244140868,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,158720,raw,,,4269.566349475661,,,,,,-0.017082608444616197,2972.357437133789,-1.714262807369232,0.8687281225176473,0.005787720967782661,0.05029296875,11.891545598228234,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,159744,raw,,,4241.455765779438,,,,,,-0.022488802100997417,17390.09030761719,-1.7145265266299248,0.7566458277487949,0.0030726740136742593,0.04052734375,11.869615227560482,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,160768,raw,,,4580.235154738524,,,,,,-0.022399261640384794,3730.625537109375,-1.7147651389241219,0.8667930978598402,0.009960260841762648,0.09111328125,12.035099740380607,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,161792,raw,,,5276.398037968252,,,,,,-0.020865715155377985,4058.601224517822,-1.7149144038558006,0.9722524983224919,0.008060735929757357,0.04404296875,12.024790373410912,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,162816,raw,,,4830.539615435257,,,,,,-0.014579646091442555,7671.730616760254,-1.7157281026244164,0.7575241087398841,0.004436938196886331,0.0681640625,12.014480269584947,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,163840,raw,,,4815.078402974987,,,,,,-0.017380201350897552,2916.502980041504,-1.7167227193713188,0.8460873780809528,0.0037444400077220052,0.04873046875,12.021091587017954,"reward tho, phat va cham 1000"
update,ppo_v2,ppo_v2,PPO-A reward tho,164864,raw,,,4767.081321625047,,,,,,-0.014452886453364044,4122.439094543457,-1.7174514070153237,0.8945184046643525,0.0028970119776204227,0.051171875,11.872740699065993,"reward tho, phat va cham 1000"
update,ppo_v3,ppo_v3,PPO-A reward tho,165888,raw,,,1387.7959717176911,,,,,,-3.923196345567703e-08,6845.6653503417965,-1.7173895835876465,0.9245368192847817,2.5436747819185257e-08,0.0,14.033862704032188,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,166912,raw,,,3110.06935000009,,,,,,1.4761462807655334e-08,2282.2321212768557,-1.7173895835876465,0.8755762470542134,-2.4738255888223648e-08,0.0,15.021330752867065,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,167936,raw,,,3937.375707475944,,,,,,3.94647940993309e-08,4121.517066955566,-1.7173895835876465,0.8632534507694317,5.6461431086063385e-09,0.0,15.137776369967563,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,168960,raw,,,4049.1762420481446,,,,,,9.010545909404755e-09,3083.472117614746,-1.7173895835876465,0.8579177404700868,1.9615981727838516e-08,0.0,14.809089202012617,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,169984,raw,,,4315.994239907167,,,,,,-4.260800778865814e-08,4308.105224609375,-1.7173895835876465,0.8819625736387834,-6.146728992462158e-08,0.0,14.730279248642896,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,171008,raw,,,4199.579207619326,,,,,,9.406358003616333e-09,5205.92151184082,-1.7173895835876465,0.8888010045801182,-1.57160684466362e-09,0.0,15.424357807718721,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,172032,raw,,,3146.4518406162283,,,,,,-5.005858838558197e-09,31412.8556640625,-1.7173895835876465,0.8430297110341134,8.731149137020111e-10,0.0,15.195670445621046,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,173056,raw,,,3260.3614421058182,,,,,,-4.889443516731262e-09,7578.616778564453,-1.7173895835876465,0.7365672871832001,7.974449545145035e-09,0.0,15.464856386362973,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,174080,raw,,,2368.904090743182,,,,,,2.016313374042511e-08,5084.7693145751955,-1.7173895835876465,0.9611366619806426,1.8044374883174896e-09,0.0,15.298744658805138,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,175104,raw,,,2045.86616147546,,,,,,-1.980224624276161e-08,2495.3121597290037,-1.7173895835876465,0.963651242987549,5.471520125865936e-09,0.0,15.363956408228201,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,176128,raw,,,2024.2900034886923,,,,,,-0.019608258095104247,2502.984104919434,-1.7176893159747124,0.8323048544651858,0.0060861170932184905,0.0783203125,11.990958061979073,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,177152,raw,,,2416.3388054266425,,,,,,-0.02562884970102459,1993.8520706176757,-1.7189969286322593,0.9671859613207948,0.0062971131759695705,0.1419921875,12.055077004025648,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,178176,raw,,,3049.7434804641307,,,,,,-0.0171511534252204,2288.365901184082,-1.720378151535988,0.845763335389278,0.007682846137322485,0.0685546875,12.046015107192261,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,179200,raw,,,3357.828778826054,,,,,,-0.011142978235147894,4620.954254150391,-1.7207081586122512,0.9337621617964718,0.00676898529054597,0.03955078125,11.92549416514308,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,180224,raw,,,3134.5492978362327,,,,,,-0.026203806197736414,4551.835372924805,-1.7214805901050567,0.9589109206037626,0.006411473028128967,0.087890625,11.79871780283269,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,181248,raw,,,3768.2002165100566,,,,,,-0.013226984220091253,1844.750032043457,-1.7216927051544189,0.8848329261352805,0.007190919027198106,0.04755859375,11.963337070240339,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,182272,raw,,,4043.041486440748,,,,,,-0.015913382801227272,1436.6179786682128,-1.7223748594522477,0.9215450096003058,0.00809020401793532,0.10078125,12.060345994220908,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,183296,raw,,,4214.031616731547,,,,,,-0.019722289103083313,3361.1049224853514,-1.7228786140680312,0.9413450651365697,0.00028232648619450627,0.05986328125,11.83344541486936,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,184320,raw,,,4320.109763428148,,,,,,-0.013731873885262758,2942.8899688720703,-1.723718249797821,0.9336616320864447,0.0065650086500681935,0.0439453125,12.006555791518243,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,185344,raw,,,4565.177766817991,,,,,,-0.013480872951913626,3132.2942962646484,-1.7241723507642746,0.871800755927349,0.00594269332359545,0.05107421875,12.058560386383586,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,186368,raw,,,4689.561062339826,,,,,,-0.019249146903166547,1704.9085472106933,-1.7244277641177177,0.8463226149928859,0.006667233520420268,0.06689453125,11.972691128938814,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,187392,raw,,,4472.686169033219,,,,,,-0.016353525291197,6265.5532897949215,-1.7244791224598885,0.6952637370896766,0.006161732668988407,0.05234375,11.963284619980836,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,188416,raw,,,4739.354461369308,,,,,,-0.013263990543782711,3128.268487548828,-1.7248967319726944,0.5882304559438805,0.006983693258371204,0.063671875,12.06489600511369,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,189440,raw,,,4751.998636904928,,,,,,-0.01956893445458263,3744.7671325683596,-1.7256478920578957,0.9326598609142339,0.012066121195675805,0.037109375,11.852835552396984,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,190464,raw,,,4748.638413661773,,,,,,-0.01759127664845437,24708.775479125976,-1.7256437063217163,0.17517651663491884,0.01167967530200258,0.0611328125,11.939389172362663,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,191488,raw,,,4697.249979027924,,,,,,-0.016074531921185554,4400.9056945800785,-1.7257139846682548,0.8677812223405557,0.0061802439508028325,0.0423828125,11.848433170163856,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,192512,raw,,,4315.851045828112,,,,,,-0.02412685255985707,8527.160061645507,-1.7268003270030021,0.8300423674320221,0.011856222519418225,0.09921875,11.915937660510913,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,193536,raw,,,4740.438003371861,,,,,,-0.01681231731781736,1645.3503349304199,-1.7276153311133384,0.9334824843517224,0.011911462957505137,0.06015625,11.873055453766865,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,194560,raw,,,4143.01886829814,,,,,,-0.020471655554138123,9062.416941833497,-1.728077332675457,0.6059676884849052,0.0093084852444008,0.058203125,11.809560107748991,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,195584,raw,,,4463.754343911348,,,,,,-0.011687296605668963,1644.4846496582031,-1.7281562387943268,0.9354550470013046,0.005323977681109681,0.0451171875,12.102518143207666,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,196608,raw,,,4498.166826389983,,,,,,-0.013807022792752833,1657.7047424316406,-1.7290172532200814,0.9124354259659505,0.007509040465811268,0.06005859375,11.868237399549079,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,197632,raw,,,4838.560120904679,,,,,,-0.01406514986883849,1943.3560890197755,-1.7291807129979133,0.8485895027482099,0.0036674104165285827,0.04013671875,12.10195093584902,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,198656,raw,,,5040.169325576008,,,,,,-0.024371338053606452,1797.3493606567383,-1.7292605265974998,0.96438866937932,0.002905775175895542,0.07822265625,11.798174500570886,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,199680,raw,,,4677.090448326479,,,,,,-0.020294643437955527,2598.1707122802736,-1.7301678121089936,0.9482430648565474,0.008535517461132259,0.03916015625,11.944726216516706,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,200704,raw,,,598.8869638172356,,,,,,-0.02803795230574906,23992.71339111328,-1.7309206247329711,0.8436443797794223,0.006333211733726784,0.10810546875,11.293035145678568,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,201728,raw,,,2938.014280940659,,,,,,-0.01329010163899511,2113.6971435546875,-1.731277170777321,0.713928682104185,0.004243444802705198,0.0640625,12.007628768841403,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,202752,raw,,,4068.9225920433973,,,,,,-0.014163039112463593,2270.657763671875,-1.7319715216755867,0.842227224122348,0.0008198613242711872,0.03603515625,12.024774886940778,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,203776,raw,,,4376.624875483719,,,,,,-0.016983008733950554,2219.7818336486816,-1.732919232547283,0.9131216189244528,0.011197486106539145,0.079296875,11.907221318962275,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,204800,raw,,,4415.753932169892,,,,,,-0.016474699974060057,22810.94788208008,-1.733917847275734,0.7215778136896625,0.009640572947682812,0.04365234375,11.788289394503586,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,205824,raw,,,4358.937992548161,,,,,,-0.01956136478111148,9531.045651245116,-1.7343592569231987,0.8987255862632818,0.009328347077826038,0.041015625,11.875618979186417,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,206848,raw,,,3719.9785428843584,,,,,,-0.026202978321816773,7468.272521972656,-1.7342824548482896,0.9318931681530015,0.018059746274957433,0.086328125,11.850333774572858,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,207872,raw,,,4040.9624774971453,,,,,,-0.012407633336260914,4670.799192810058,-1.7337318390607834,0.7189415757349122,0.002609101665439084,0.0564453125,11.736100958911784,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,208896,raw,,,2719.1506464209015,,,,,,-0.017220073915086686,6270.486853027343,-1.733054880797863,0.9564904833759281,0.005838137114187703,0.05341796875,11.797618350639302,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,209920,raw,,,2360.969986714415,,,,,,-0.01902005644515157,1807.729730987549,-1.733976063132286,0.9654051212656047,0.011252475867513568,0.06572265625,11.824857109348471,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,210944,raw,,,2610.6218979807063,,,,,,-0.011838432855438442,1672.7500503540039,-1.7346123203635215,0.9016844433901182,0.0016527436673641205,0.0576171875,11.939508988665933,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,211968,raw,,,2983.350534964974,,,,,,-0.02030674342531711,2178.744499206543,-1.7350786224007606,0.9722518958497607,0.006555612484226004,0.04765625,11.828441023038996,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,212992,raw,,,3324.261559240966,,,,,,-0.010480855137575417,2474.715731048584,-1.7361513063311578,0.5593962218389565,0.011603238648967817,0.07763671875,12.03229580190395,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,214016,raw,,,3602.4925593135704,,,,,,-0.011379415809642524,2873.491731262207,-1.737580107152462,0.9548947819586665,0.011292593879625201,0.04111328125,11.869534795176104,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,215040,raw,,,3475.1401560970944,,,,,,-0.01849318655440584,8685.805670166015,-1.738733235001564,0.9132157100750231,-0.0006356324651278555,0.05322265625,11.560821944684058,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,216064,raw,,,4095.3732992050086,,,,,,-0.01720583220012486,2136.506753540039,-1.7394671514630318,0.8812948268988019,-0.0005379129434004426,0.0564453125,11.951548038621109,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,217088,raw,,,4679.054687665741,,,,,,-0.008712712838314474,1800.904737854004,-1.739527978003025,0.9108725790634389,0.0024177703133318575,0.01669921875,11.998366868758696,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,218112,raw,,,4688.8787890021495,,,,,,-0.029971951246261598,18323.87562866211,-1.7405455201864242,0.8120369915899989,0.014049115835223346,0.10029296875,11.643288309131067,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,219136,raw,,,4700.736560835744,,,,,,-0.012175365863367916,2667.0784072875977,-1.7417206555604934,0.9437465167829102,0.0058257777476683256,0.03876953125,11.859920847693841,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,220160,raw,,,4883.3730067954775,,,,,,-0.020456041069701315,4995.673532104493,-1.7430582404136659,0.8677463853330266,0.006373017193982378,0.080859375,11.910729723775706,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,221184,raw,,,4726.985108145152,,,,,,-0.017430977360345424,18429.211196899414,-1.7441586792469024,0.20955874715092715,0.001697884185705334,0.03603515625,11.882706200455482,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,222208,raw,,,4767.950565659869,,,,,,-0.015182662417646497,2718.547702026367,-1.7452953830361366,0.6763026659186666,0.0041497137688566,0.0732421875,11.860485147187752,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,223232,raw,,,4835.327741542297,,,,,,-0.01611570534296334,2216.0381134033205,-1.746352957189083,0.8853903813463162,0.011663376411888748,0.0861328125,11.759160752354697,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,224256,raw,,,5007.521602637385,,,,,,-0.01794382429216057,9520.757937622071,-1.7470098838210106,0.8878498550369477,0.008750883571337909,0.08291015625,11.761790281563712,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,225280,raw,,,5080.881485305332,,,,,,-0.01761533891549334,3474.4799468994142,-1.748075322806835,0.4945165212451469,0.0026641731325071304,0.0380859375,11.973716869654494,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,226304,raw,,,5192.6725434631035,,,,,,-0.016460820846259595,2882.608653259277,-1.749103832244873,0.9232520667643606,0.008632904273690655,0.059375,11.667845841638677,"reward tho, w_lane_offset 8"
update,ppo_v3,ppo_v3,PPO-A reward tho,227328,raw,,,4670.102828812004,,,,,,-0.024036715365946294,33886.10786132813,-1.7492969796061515,0.5837322282344184,0.007442991342395544,0.0599609375,11.663922947109217,"reward tho, w_lane_offset 8"
